scenario,state,sector,subsector,subsector_detail,fuel_type,unit,2015,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
core_central~0002,QLD,Commercial buildings,Public Building,Heating,Electricity,PJ,1.12120254,1.194022891,1.223705074,1.254208054,1.285552354,1.317941039,1.420028187,1.458698857,1.42011802,1.456084775,1.493068074,1.550226046,1.580862761,1.611927767,1.651234165,1.697637014,1.74908489
core_central~0002,QLD,Commercial buildings,Public Building,Heating,Hydrogen,PJ,,,,,,0.012304545,0.008345380282526233,0.008031819545674081,0.0076977813440240565,0.0073425777002544155,0.006969029454730391,0.006601348024202316,0.006525241824496905,0.006441167361254123,0.006348734845711721,0.006247496678010441,0.006127257607538419
core_central~0002,QLD,Commercial buildings,Public Building,Heating,Natural gas,PJ,0.2404138,0.2542334403257369,0.220238470737561,0.20886512387180703,0.1955355972757949,0.18112948007579363,0.16680308100648492,0.1588944833089867,0.15075537911936182,0.1441007845597461,0.1362293206901538,0.12848395053719694,0.00739953423619866,0.00416070811305504,,,
core_central~0002,QLD,Commercial buildings,Public Building,Hot Water,Biomethane,PJ,,,,,0.009915128,0.00772722127131079,0.009076646710832735,0.008955468127477408,0.008448166972165829,0.007152391835710812,0.005346341872690581,,0.010602189949211019,,,,
core_central~0002,QLD,Commercial buildings,Public Building,Hot Water,Electricity,PJ,,,,,,0.0,0.0,0.0,0.004386605,0.005497066,0.010122358000000001,0.013398634,0.015527329999999999,0.019817609,0.020116781,0.02125023,0.022111244
core_central~0002,QLD,Commercial buildings,Public Building,Hot Water,Natural gas,PJ,0.11600936341073742,0.12135314444925689,0.11766281673970092,0.11489719781734284,0.10713715277230126,0.09446820408061989,0.08190665488101567,0.07258563776764657,0.061134723524833554,0.049531687110491926,0.038891191177521364,0.026064562816318523,0.0019166305674540424,,,,
core_central~0002,QLD,Commercial buildings,Public Building,IT Equipment,Electricity,PJ,4.22035498,4.452919703750542,4.144692411225028,4.113497781123788,4.079437870366532,4.043081796369579,4.0760509396925855,4.062884767811474,3.967633730426511,3.9486031153327805,3.926874594421922,3.92115277560263,3.900153901859658,3.8764364878414646,3.8577349647561787,3.8425409109838804,3.8288371546075637
core_central~0002,QLD,Commercial buildings,Public Building,Lighting,Electricity,PJ,4.22035498,4.181018453387105,3.4493385486890102,3.2332150809627405,3.01697138724218,2.810727775371268,2.6735096191567638,2.5824726888073246,2.3984018325131227,2.2960783901465964,2.2035252570932062,2.103194634750425,2.0647396852570883,2.4909655115390215,2.9467236771096377,3.379859720250566,3.8837802498337406
core_central~0002,QLD,Commercial buildings,Public Building,Other,Electricity,PJ,1.24359502,1.324364571,1.357286914,1.391119654,1.425885554,1.461790388,1.566585122,1.608868363,1.575111763,1.615002479,1.656019449,1.717177899,1.752167635,1.787670529,1.831485845,1.882515813,1.938678628
core_central~0002,QLD,Commercial buildings,Public Building,Vertical transport,Electricity,PJ,0.76713858,0.816963031,0.837271894,0.858142354,0.879588454,0.901805587,0.997474643,1.025830833,0.971743715,0.996358943,1.021673426,1.067511195,1.085402538,1.103532676,1.129791805,1.162822276,1.20072002
core_central~0002,QLD,Commercial buildings,Retail,Appliances,Biomethane,PJ,,,,,,,,,,,,,0.012525595990226068,0.014754646837733714,0.015511829495696969,0.016570342877946686,0.017088615780521167
core_central~0002,QLD,Commercial buildings,Retail,Appliances,Natural gas,PJ,0.02008574592421668,0.021247036827531825,0.019556769701938165,0.018847931660454818,0.018138778948752956,0.01742989842195083,0.016721843077008237,0.016432378844280608,0.016123973482911766,0.015888205465359417,0.01572670228036971,0.015549504456269712,0.005065343572871835,,,,
core_central~0002,QLD,Commercial buildings,Retail,Cooling,Electricity,PJ,1.90319895,2.008398701452662,1.711879534825736,1.6473324840193977,1.5779158506325206,1.5083154857115741,1.5235819444271723,1.4945380327856395,1.3477476117803542,1.304567379296189,1.2635839913336313,1.2430521734941116,1.2341610126861768,1.2334360648878968,1.2331198998630923,1.2385156417087109,1.2485413895356328
core_central~0002,QLD,Commercial buildings,Retail,Heating,Biomethane,PJ,,,,,,0.006367158855787222,0.008054993960577867,0.008872826664048475,0.009609496943243931,0.009769030074326848,0.009403783010696321,0.009052914755437158,0.07754592492449824,0.08102148378579661,0.08186397318391729,0.08263202272271625,0.08349186723141976
core_central~0002,QLD,Commercial buildings,Retail,Heating,Electricity,PJ,0.43460022,0.462901281,0.474377264,0.486163164,0.498267924,0.510879355,0.604828533,0.623764939,0.550335515,0.56420086,0.578459453,0.61446587,0.6197327,0.625216615,0.639061025,0.659420915,0.684753133
core_central~0002,QLD,Commercial buildings,Retail,Heating,Natural gas,PJ,0.12396315,0.13110997820738127,0.11357101706042011,0.10769752785474511,0.10122910404123321,0.09462022851357405,0.08804101950874658,0.08481298163841748,0.0814873724998186,0.07900446040182037,0.07590619818276034,0.07293187035764348,0.007054992295897845,0.0040330847428076645,,,
core_central~0002,QLD,Commercial buildings,Retail,Hot Water,Biomethane,PJ,,,,,,,,,,,,,0.0045180721720449605,,,,
core_central~0002,QLD,Commercial buildings,Retail,Hot Water,Electricity,PJ,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.004344356,0.004978728,0.005051351,0.005084343,0.005116006
core_central~0002,QLD,Commercial buildings,Retail,Hot Water,Natural gas,PJ,0.05508056595494153,0.057627030975084634,0.055870887199732176,0.05455334473491802,0.05086426246428026,0.04484498624214873,0.03887779826401439,0.03444924974125308,0.02901085924771619,0.023501384747675293,0.01844999700410324,0.01236297844643594,,,,,
core_central~0002,QLD,Commercial buildings,Retail,IT Equipment,Electricity,PJ,0.92461926,0.9757277992149476,0.908128897502282,0.9012220657707298,0.8936790346961272,0.8857675315743371,0.9905109442197727,0.9964344321155798,0.8690058095529148,0.8647289332698089,0.8598681586569776,0.8820354720351893,0.8655548189146793,0.8497871629409766,0.8419217663828847,0.8438969387312195,0.8500488082789165
core_central~0002,QLD,Commercial buildings,Retail,Lighting,Electricity,PJ,2.31008976,2.2889263466719334,1.888238854162724,1.7689994028278286,1.6512710077877621,1.535452088400682,1.5137363425633754,1.4686133992728059,1.3095388486035244,1.2529057726599473,1.198503255226605,1.1624998551992187,1.1118701248174412,1.0609288446635758,1.0271925835929436,0.9901968217161838,0.9768466033349738
core_central~0002,QLD,Commercial buildings,Retail,Other,Electricity,PJ,0.87211722,1.269538938,1.440642354,1.636896914,1.842110358,2.056811497,2.346173564,2.584194022,2.76010034,3.015709833,3.282635063,3.57956176,3.862484248,4.157210974,4.47189524,4.806121549,5.1581002
core_central~0002,QLD,Commercial buildings,Retail,Other,Oil,PJ,7.026523021,5.193992023,4.384009981734455,4.172007061730377,3.946969853725684,3.7083318187202163,3.4555224877137802,3.187904505412143,2.9048719913933576,2.605738413369962,2.289836909339986,1.9564317679502896,1.6048030158671944,1.2341598597434775,0.8437075755395611,0.4326101267598601,
core_central~0002,QLD,Commercial buildings,Retail,Vertical transport,Electricity,PJ,0.42584988,0.453581121,0.464826044,0.476374644,0.488235684,0.500596844,0.594618842,0.613317133,0.539260422,0.552846992,0.566819151,0.602600542,0.607524604,0.612669947,0.626194025,0.646229754,0.671250661
core_central~0002,QLD,Commercial buildings,School,Cooling,Electricity,PJ,0.1915866,0.20292969532828667,0.1732727459148,0.1667885820001604,0.16008216049140875,0.15383665968304588,0.30413440485168347,0.3114059484168236,0.13809178847895995,0.1429455651704815,0.1491085810542147,0.19685483274967933,0.183509218837786,0.17023118254283603,0.1744661295248702,0.18683097194338338,0.21084949517731089
core_central~0002,QLD,Commercial buildings,School,Heating,Electricity,PJ,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_central~0002,QLD,Commercial buildings,School,Heating,Natural gas,PJ,0.0169047,0.017945903924022906,0.01556066446209664,0.014771503197084736,0.013170309727253927,0.010815813547682365,0.00848304195274891,0.006530580980514327,0.004513038340781905,,,,,,,,
core_central~0002,QLD,Commercial buildings,School,Hot Water,Electricity,PJ,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
core_central~0002,QLD,Commercial buildings,School,Hot Water,Natural gas,PJ,0.009778182232223688,0.010268351013116435,0.009965298555964485,0.009740589463704109,0.009091606302983744,0.008024359861718292,0.00696443023831919,0.006178211720920488,0.005208909065318388,0.004224719353704658,,,,,,,
core_central~0002,QLD,Commercial buildings,School,IT Equipment,Electricity,PJ,0.06254739,0.06625057770222191,0.061722149754536174,0.06131718268490707,0.060868966563583295,0.06062061695103281,0.22974248527885285,0.24016678972138228,0.0598212372048179,0.059624096292816293,0.05941012258998326,0.10774732656726806,0.08685931362405905,0.06209541130547498,0.05816937210186457,0.06711492204173887,0.08870582462681885
core_central~0002,QLD,Commercial buildings,School,Lighting,Electricity,PJ,0.17862633,0.17764916451471086,0.14669687671108037,0.137639087255532,0.12870122906151904,0.12061236678394603,0.2736261834756775,0.2803832772416233,0.10294530575373399,0.10009331445327786,0.11220412916223363,0.16914232793184983,0.18425304637487405,0.1831745812492976,0.19740679130957486,0.20523211639030767,0.22419147241636445
core_central~0002,QLD,Commercial buildings,School,Other,Electricity,PJ,0.30484809,0.325909221,0.334321774,0.342988594,0.351904274,0.361254061,0.457663343,0.473595124,0.390513662,0.400834276,0.411470071,0.445062692,0.445810163,0.446902709,0.456782555,0.473187587,0.49489164
core_central~0002,QLD,Commercial buildings,School,Other,Oil,PJ,0.383736691,0.41024802,0.4208375710705031,0.43174719107558424,0.4429700710814438,0.4545130210882736,0.46640328109634127,0.47864085221202307,0.49123254223562574,0.5041987822650815,0.5175463823028622,0.5312821525296142,0.5454265226346058,0.5599931127910932,0.5749887340492146,0.5904270040370583,0.606328362
core_central~0002,QLD,Commercial buildings,Supermarket,Cooling,Electricity,PJ,,,,,,,0.11895652489021456,0.125958260466698,,,,0.03594870682220042,0.020972016478849526,0.003917867595783962,,0.0077415049521005605,0.022289339167477305
core_central~0002,QLD,Commercial buildings,Supermarket,IT Equipment,Electricity,PJ,,,,,,,0.11895645485594233,0.12595824007896209,,,,0.035948702978655475,0.02097201264077826,0.003917869509255158,,0.0077415078239752135,0.022289344999239593
core_central~0002,QLD,Commercial buildings,Supermarket,Lighting,Electricity,PJ,,,,,,,0.11895641444850102,0.12595818763458497,,,,0.03594868977214608,0.020972006797645812,0.003917866044756697,,0.007741501801071625,0.022289328306046352
core_central~0002,QLD,Commercial buildings,Tertiary,Cooling,Electricity,PJ,,,,,,,0.11895652975409109,0.125958260466698,,,,0.03594870682220042,0.020972016478849526,0.003917866638867283,,0.0077415049521005605,0.022289339167477305
core_central~0002,QLD,Commercial buildings,Tertiary,Lighting,Electricity,PJ,,,,,,,0.11895642261240909,0.12595818763458497,,,,0.03594868977214608,0.020972006797645812,0.003917866044756697,,0.007741501801071625,0.022289328306046352
core_central~0002,SA,Commercial buildings,Age Care,Cooling,Electricity,PJ,0.190904,0.1998684533483575,0.1695087642735678,0.162157753856798,0.154739765253709,0.1466438178796942,0.21863780530746565,0.21944338964196367,0.12771341407301004,0.12391790284657551,0.11881310296014595,0.16476662492141295,0.15384718046382467,0.140922365404326,0.13999759690123023,0.1455573265836321,0.15361137306379571
core_central~0002,SA,Commercial buildings,Age Care,Heating,Biomethane,PJ,,,,,,,,,,,,,0.005195012486406104,0.00593689650894908,0.006742955723283266,0.007491567868164069,0.007840144162461345
core_central~0002,SA,Commercial buildings,Age Care,Heating,Electricity,PJ,0.30653728,0.323925561,0.330239634,0.336671724,0.343316631,0.349931906,0.397968434,0.407448147,0.370314018,0.3772997,0.384376863,0.416687359,0.418788583,0.42015368,0.427328561,0.438092395,0.449909902
core_central~0002,SA,Commercial buildings,Age Care,Heating,Natural gas,PJ,0.01433728,0.015044348587439747,0.013070452709067565,0.012308713380396007,0.011531185570169659,0.010702572816386112,0.009884157992837496,0.009441037710748716,0.00898964934555118,0.008578836349488021,0.008211171735731163,0.007807824313843555,0.0009976949492507881,,,,
core_central~0002,SA,Commercial buildings,Age Care,Hot Water,Natural gas,PJ,0.00498688,0.005232816900859789,0.005010373270656224,0.004872024320409462,0.004524639485868241,0.00210979784913031,,,,,,,,,,,
core_central~0002,SA,Commercial buildings,Age Care,IT Equipment,Electricity,PJ,0.3023065952062575,0.3163418703756564,0.29310930912241484,0.2894651244598194,0.28589427499034703,0.28184639697589586,0.34946811709945863,0.3517093103560563,0.27121404497521395,0.26822419199152997,0.26496880390916566,0.30529111054289654,0.29285015994846175,0.2793077291710007,0.2761012513584142,0.27849235790428306,0.282992665615231
core_central~0002,SA,Commercial buildings,Age Care,Lighting,Electricity,PJ,0.30201792,0.29689245138721015,0.24367323324673154,0.22694758530088963,0.21097639668261176,0.19474654878059144,0.2563181635417371,0.25354067485333875,0.16254233537685203,0.15439861102972144,0.1471237191740952,0.1865124293439941,0.1711379651702439,0.15431609477712357,0.14842217534224314,0.14885405377656635,0.1570614336483991
core_central~0002,SA,Commercial buildings,Age Care,Other,Biomethane,PJ,,,,,,,,,,,,,,,,,0.002411874333371088
core_central~0002,SA,Commercial buildings,Data Centre,Cooling,Electricity,PJ,,,,,,,0.06197156964954652,0.06550063223689083,,,,0.04116924777903526,0.03358668170445861,0.02403203580963383,0.023548617747640787,0.028847858950085452,0.03541626827231366
core_central~0002,SA,Commercial buildings,Data Centre,IT Equipment,Electricity,PJ,,,,,,,0.062035103019913,0.06556639403005012,,,,0.04123413285027498,0.03364081954617976,0.024072634883418056,0.02358767295666054,0.028895959216686536,0.035474149189612614
core_central~0002,SA,Commercial buildings,Data Centre,Lighting,Electricity,PJ,,,,,,,0.061971550420621524,0.06550060681068745,,,,0.04116922736739442,0.03358666370253561,0.0240320231878172,0.023548603702615724,0.028847838998500283,0.035433009294223196
core_central~0002,SA,Commercial buildings,Hospital,Cooling,Electricity,PJ,0.14431695,0.1510363816011,0.12808327631802074,0.12247265460934245,0.11694120322465007,0.11082420048282293,0.1875429285951544,0.189466218540615,0.09652068140990576,0.09258761243615064,0.0885236627075429,0.13870099865580365,0.12717877736063568,0.11424800889226727,0.1127992003932282,0.11945845742510632,0.1280061569208513
core_central~0002,SA,Commercial buildings,Hospital,Heating,Electricity,PJ,0.65096835,0.687633141,0.700976924,0.714504334,0.728368183,0.74228788,0.792568328,0.80912724,0.7850931,0.799683685,0.814531207,0.85224783,0.862952042,0.872938062,0.888244018,0.906977924,0.926694734
core_central~0002,SA,Commercial buildings,Hospital,Heating,Natural gas,PJ,0.06476715,0.06793544339421154,0.05901716862332301,0.055567686175628885,0.05016587149363044,0.042627114600896084,0.03525031075465015,0.029423540693839324,0.023382223131181133,0.01724650835284245,0.011042850617602155,0.004597941211460644,,,,,
core_central~0002,SA,Commercial buildings,Hospital,Hot Water,Electricity,PJ,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
core_central~0002,SA,Commercial buildings,Hospital,Hot Water,Natural gas,PJ,0.0116985,0.012270769744862147,0.011748237298516376,0.011421740874154599,0.01060640509703756,0.009345750122132394,0.008103598432872448,0.007010153756688239,0.0059014889195050935,0.004773342866985539,,,,,,,
core_central~0002,SA,Commercial buildings,Hospital,IT Equipment,Electricity,PJ,0.10155487563710444,0.10622942823686086,0.09841940557769731,0.09717869594409947,0.09610090823442602,0.09476149742326315,0.17770453426443386,0.18205998857901062,0.09124817085670418,0.09024419067980329,0.08909441419084886,0.1417607045183754,0.12981804454727128,0.1158964959950243,0.11441662317203455,0.12017008081782163,0.12829988206448123
core_central~0002,SA,Commercial buildings,Hospital,Lighting,Electricity,PJ,0.07518945,0.0738853546068405,0.060635923505071763,0.05646397337801106,0.05259884960096081,0.04864322306044926,0.13296437277395953,0.13637344068214818,0.040324764134779985,0.038235799030633615,0.0367275039794395,0.09179669732128244,0.07904771756088287,0.06415806386438323,0.06219080086121126,0.06858421011272095,0.07554090376494094
core_central~0002,SA,Commercial buildings,Hospital,Other,Biomethane,PJ,,,0.013630112535134397,,,,,,,0.009294974896116023,0.014799420607218002,0.028811710217245167,0.029338117625469968,0.029871260997670485,0.03041092748095178,0.030959021634262073,0.03484451972144976
core_central~0002,SA,Commercial buildings,Hospital,Other,Electricity,PJ,0.2471574,0.380559775,0.436664764,0.45557218,0.475149511,0.495123625,0.554109685,0.577471394,0.558236696,0.580342256,0.603068781,0.649807969,0.668930027,0.687791515,0.712557091,0.741225174,0.771328616
core_central~0002,SA,Commercial buildings,Hospital,Other,Natural gas,PJ,0.027148551114600045,0.028677833311059685,0.015686243921121956,0.0290132403188864,0.028778431546237906,0.028529883352990348,0.02826522095315324,0.02848705091073193,0.02825924741849422,0.02313359878358006,0.018197446903201145,0.004762347690492718,0.004474597831615509,0.004556699954302765,0.004639564157646437,0.0047238494256999775,0.0017631378294780107
core_central~0002,SA,Commercial buildings,Hospital,Other,Oil,PJ,0.298099051,0.291698835,0.2879032811590009,0.2724978483169805,0.25636335515790193,0.23948364131443015,0.22182458731277727,0.20340774231081143,0.18419719030838658,0.1641642023053087,0.14331955130132226,0.12163270929591136,0.09908751728815077,0.07566781141412524,0.05135743125475323,0.026142011310253153,
core_central~0002,SA,Commercial buildings,Hospital,Vertical transport,Electricity,PJ,0.0387114,0.040891761,0.041685284,0.042489724,0.043470725,0.044328968,0.102249289,0.106524324,0.046968339,0.047859112,0.04878187,0.085712926,0.079272102,0.071699869,0.072370508,0.077701119,0.084604114
core_central~0002,SA,Commercial buildings,Hotel,Appliances,Biomethane,PJ,,,,,,,,,,,,,0.004372867846798027,0.00502520147565133,0.006046666274465566,0.005939769134720469,0.006829674826007763
core_central~0002,SA,Commercial buildings,Hotel,Appliances,Natural gas,PJ,0.008737933819029877,0.009165840715586617,0.008442030352551047,0.008107171344803247,0.007773885738881734,0.007442612106197809,0.007113839896680669,0.006961286576919876,0.006796747696116267,0.006661082091713747,0.006556996913992225,0.006446709552703875,,,,,
core_central~0002,SA,Commercial buildings,Hotel,Cooling,Electricity,PJ,0.54808688,0.5736337538908526,0.4864575655468608,0.4652709224822174,0.44358515163513745,0.42019041386183703,0.4609262989481493,0.45271580937677175,0.3653598359240989,0.3503106391191691,0.33949269394156084,0.36285107735771144,0.3539522980270744,0.3441956903714115,0.3401237284930876,0.34463067924344565,0.34915043221266295
core_central~0002,SA,Commercial buildings,Hotel,Heating,Biomethane,PJ,,,,,,,0.004883459652448205,0.005300672727726092,0.0056448185158015415,0.005627299598870197,0.0055289248283577645,0.004928851298322375,0.031396382939625725,0.03682465615684716,0.03811337208823154,0.0420766938760786,0.041825056205609494
core_central~0002,SA,Commercial buildings,Hotel,Heating,Electricity,PJ,0.88041312,0.930046141,0.948092764,0.966370504,0.98501268,1.003738978,1.057572057,1.078887169,1.061271707,1.080901025,1.100773387,1.142940422,1.158937083,1.174261819,1.194821238,1.218740529,1.243649175
core_central~0002,SA,Commercial buildings,Hotel,Heating,Natural gas,PJ,0.08136736,0.08535184554968284,0.07414713740074017,0.06981197367483186,0.06525551598842218,0.06026837202512259,0.055347357341242465,0.052544482154816455,0.04969378882652791,0.04705834352123636,0.04465106365748775,0.04203903509523358,0.0157483800429564,0.009191397962662157,0.006963632234221843,0.0019356215143742565,
core_central~0002,SA,Commercial buildings,Hotel,Hot Water,Electricity,PJ,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_central~0002,SA,Commercial buildings,Hotel,Hot Water,Natural gas,PJ,0.01919904,0.020139199515112588,0.019281619551271133,0.018745359835815514,0.017406264464272216,0.015336015784912655,0.013297394907020917,0.011501571316563873,0.00968116369076452,0.007829850175856091,0.006060764456675596,0.0022360838634394287,,,,,
core_central~0002,SA,Commercial buildings,Hotel,IT Equipment,Electricity,PJ,0.3985320817632151,0.41689665787954194,0.3862457476757534,0.38136930144817455,0.3765555170059175,0.3711332723994687,0.43279726317117173,0.43383711397540126,0.35682465913011163,0.35276493476016524,0.3483571470157689,0.3839631413921555,0.371328423838224,0.3575269110987299,0.3532561760211382,0.35414838520544256,0.35692540105048004
core_central~0002,SA,Commercial buildings,Hotel,Lighting,Electricity,PJ,0.58831344,0.5781376897390293,0.4744629606656301,0.44180989710348834,0.4104923853184815,0.37878234922157283,0.41527182097880777,0.4043152407635674,0.31575358782450536,0.29979113972593624,0.28364361247471614,0.30828766447203293,0.2875185896632053,0.2681009354671991,0.25660066139346416,0.2523132796822477,0.24864657864469106
core_central~0002,SA,Commercial buildings,Hotel,Other,Biomethane,PJ,,,0.011053145629722242,,,,,,,0.008237281131142448,0.012084671073251358,0.021570965303855952,0.02196034906502537,0.022354911386913676,0.02275450254084314,0.0231586135585185,0.026574338245778786
core_central~0002,SA,Commercial buildings,Hotel,Other,Electricity,PJ,0.05439728,0.057463911,0.058578944,0.059708254,0.061012692,0.062198768,0.118796345,0.123362594,0.065843305,0.067078325,0.068344077,0.104139508,0.098256078,0.091427361,0.092472467,0.097984453,0.104998428
core_central~0002,SA,Commercial buildings,Hotel,Other,Natural gas,PJ,0.02092079470918465,0.022100338249671513,0.011549350119503126,0.022358358992846102,0.022176179476525993,0.02198267764172647,0.02177826493262999,0.02194620071382907,0.021658663494675975,0.01678055526501117,0.013339270955433205,0.004254055189697749,0.0039966387859400425,0.0040695956055093385,0.004143197342596284,0.004217965786527754,0.0016677944493602105
core_central~0002,SA,Commercial buildings,Hotel,Vertical transport,Electricity,PJ,0.1851336,0.195570451,0.199365304,0.203208754,0.207251791,0.211211087,0.261062693,0.268090029,0.223377215,0.227522596,0.231730147,0.263647972,0.26216009,0.259930491,0.26406681,0.272006194,0.281096088
core_central~0002,SA,Commercial buildings,Law Court,Cooling,Electricity,PJ,,,,,,,0.06197157159509714,0.06550063223689083,,,,0.041169245854034614,0.03358667978505782,0.024032034852717123,0.023548615839342556,0.02884785704729047,0.03541626827231366
core_central~0002,SA,Commercial buildings,Law Court,Hot Water,Electricity,PJ,,,,,,,0.061971561306649714,0.0655006277395269,,,,0.04116924353364869,0.033586677550770376,0.024032043995187876,0.023548624973401624,0.028847867271649327,0.03541627880872668
core_central~0002,SA,Commercial buildings,Law Court,IT Equipment,Electricity,PJ,,,,,,,0.0620351039936859,0.06556639403005012,,,,0.04123413188625761,0.03364081954617976,0.024072633924885067,0.023587672000929278,0.028895959216686536,0.03547415013982455
core_central~0002,SA,Commercial buildings,Law Court,Lighting,Electricity,PJ,,,,,,,0.06197154144032262,0.06550060681068745,,,,0.041169229675086794,0.033586665219279326,0.0240320231878172,0.02354860444016421,0.028847839726060098,0.035433009294223196
core_central~0002,SA,Commercial buildings,Office,Appliances,Biomethane,PJ,,,,,,,,,,,,,,,0.0025095723013227344,0.0024701408090331382,0.005004240798617473
core_central~0002,SA,Commercial buildings,Office,Appliances,Natural gas,PJ,0.006407158827715712,0.006720550246475911,0.00619037688276517,0.0059454710525812535,0.005701881825797707,0.005459906212121518,0.0052198013017528,0.005109100218872219,0.004989712610705154,0.004891585579556688,0.004816712103654096,0.004737396640728496,,,,,
core_central~0002,SA,Commercial buildings,Office,Cooling,Electricity,PJ,1.20238224,1.2583563132934994,1.069313868622254,1.0208437525945642,0.9732099059268882,0.9232985624398873,0.9206646057723797,0.894364041077205,0.8092008611957645,0.7780887387247949,0.7501261649620776,0.7501666626527885,0.7613459232304072,0.7514108681528874,0.7479044524330829,0.7480098471831104,0.7520439911358134
core_central~0002,SA,Commercial buildings,Office,Heating,Biomethane,PJ,,,,0.010739299401475385,0.020383866156626292,0.02842491807432026,0.03313535138235183,0.035218293311491386,0.03660672390061906,0.035475352698436394,0.03370825622841105,0.02886516501565931,0.22499807406644345,0.23143724184029385,0.22137549574584647,0.2093509272607363,0.19034317105631673
core_central~0002,SA,Commercial buildings,Office,Heating,Electricity,PJ,1.77809916,1.878234241,1.914851324,1.951970964,1.989759366,2.02793661,2.099481501,2.140652819,2.145656967,2.190182107,2.2319198100000004,2.2995809300000003,2.3390841129999997,2.378259098,2.4228479849999998,2.470879205,2.524854952
core_central~0002,SA,Commercial buildings,Office,Heating,Hydrogen,PJ,,,,,0.008557977331529174,0.012028628656700898,0.014911311312008329,0.014042717780253483,0.013136845541589573,0.014584478331733567,0.01175980416906726,0.010085575250468111,0.009471960785642573,0.008924831168500605,0.00834707149840174,0.0075678690852280205,0.006870348764648724
core_central~0002,SA,Commercial buildings,Office,Heating,Natural gas,PJ,0.57571692,0.6038755861364326,0.5246482891448124,0.49402496646933436,0.45855379159889853,0.4167132901155982,0.37554410136108834,0.3491118144208034,0.32226558671426014,0.2966636403227832,0.2722252875231905,0.2462018772772968,0.04123700381524894,0.019839037107052006,0.012866794277377394,0.00222513491862331,
core_central~0002,SA,Commercial buildings,Office,Hot Water,Biomethane,PJ,,,,0.006056052136920806,0.00890577107125199,0.012067049084919746,0.014324319454362133,0.01434545074096872,0.013834302073576187,0.012087215833197783,0.00951753794235622,0.006846752801576995,0.025426096751576897,0.006477115,,,
core_central~0002,SA,Commercial buildings,Office,Hot Water,Electricity,PJ,0.45089334,0.471883618,0.437650102,0.432374404,0.427252317,0.42142987,0.4865149926933503,0.4894167922604732,0.41993623199999996,0.422256068,0.42055289399999995,0.4624979824663513,0.45608007444922966,0.45371411000481215,0.44626050207244927,0.45161861277695314,0.4530971732426115
core_central~0002,SA,Commercial buildings,Office,Hot Water,Hydrogen,PJ,,,,,,0.006603758728550578,0.006110128181175521,0.006972832569673879,0.006010040915313698,,,,,,,,
core_central~0002,SA,Commercial buildings,Office,Hot Water,Natural gas,PJ,0.22799409,0.2391454202137498,0.2289832728950734,0.22263737123357194,0.20722430739190645,0.18357675144230876,0.16028386027234928,0.13990331544208456,0.11923490613131617,0.09830344702786237,0.07842117129577493,0.05697992533736647,0.015253197488351338,0.001462868,,,
core_central~0002,SA,Commercial buildings,Office,IT Equipment,Electricity,PJ,0.6757115428497952,0.7068092931865197,0.6549023017360422,0.6467016912303489,0.6385157842726847,0.6294105283287461,0.6776524459494752,0.6753097262196067,0.6054989889588331,0.598770838817511,0.5914466807912795,0.6176715142097775,0.6038193490306873,0.589100198700767,0.5821817354915165,0.5795415121281525,0.5782317482007772
core_central~0002,SA,Commercial buildings,Office,Lighting,Electricity,PJ,1.01642058,0.9987843991212582,0.819750613898163,0.7637049634355831,0.7092830693432983,0.6556199134713271,0.6588088132825919,0.6354598105955076,0.5459456972832119,0.5213271919192115,0.4962951979479371,0.5020512786451553,0.47509968496912214,0.4641762373407764,0.44544951401889815,0.5408797371448547,0.644500345909252
core_central~0002,SA,Commercial buildings,Office,Other,Biomethane,PJ,,,0.028793778865277016,,0.006533948,0.009909841,0.013357582,0.015425006,0.019153644,0.017780554923171432,0.03202849431953065,0.12950808447889892,0.1319073213095047,0.13433841561541587,0.13680315797820505,0.13930258680721944,0.14606985669940034
core_central~0002,SA,Commercial buildings,Office,Other,Electricity,PJ,0.09170712,0.096871681,0.098760244,0.100674724,0.102773954,0.104770402,0.158738737,0.164032305,0.110927629,0.113029067,0.115173645,0.149070721,0.144594582,0.139341266,0.141331865,0.147513942,0.155051216
core_central~0002,SA,Commercial buildings,Office,Other,Hydrogen,PJ,,,,,,,,,0.005914834,0.006025493,0.006137678,0.006251391,0.006366592,0.006483313,0.006601603,0.006721551,0.006944458
core_central~0002,SA,Commercial buildings,Office,Other,Natural gas,PJ,0.11010953415918137,0.11631117843926882,0.08962967195937492,0.1176919817053103,0.11674996897723608,0.11575249498823868,0.11469992913126305,0.11561234737543898,0.11581479407347343,0.11311833696123828,0.10140269414136567,0.006499293119809532,0.007330373382444449,0.007465013440187898,0.0076021017102161454,0.007740755998225812,0.003739296290212714
core_central~0002,SA,Commercial buildings,Office,Vertical transport,Electricity,PJ,0.24455232,0.258324481,0.263360644,0.268465924,0.273796529,0.279070079,0.327703018,0.335941726,0.295333512,0.300899031,0.306552543,0.338483422,0.338856586,0.338494539,0.344190972,0.353558827,0.364026414
